,entry_time,exit_time,entry_price,exit_price,result,pnl,pnl_pct,capital_after,prob_tp,tp_pct,sl_pct,hold
0,2025-01-01 01:00:00,2025-01-01 01:00:00,3360.38,3332.0673928571427,LOSE,-10.425418298780833,-1.0425418298780833,9989.57458170122,0.3765246,2.246778213008222,0.8425418298780832,1
1,2025-01-05 01:00:00,2025-01-05 01:00:00,3635.99,3615.0737857142853,LOSE,-7.744467645417808,-0.7752550003084244,9981.830114055801,0.38131258,1.5340133341557987,0.5752550003084245,1
2,2025-01-06 01:00:00,2025-01-06 01:00:00,3687.45,3739.9174285714284,WIN,12.206428822443888,1.2228648136633324,9994.036542878246,0.38759354,1.4228648136633324,0.5335743051237496,1
3,2025-01-07 01:00:00,2025-01-07 01:00:00,3381.31,3438.4371428571426,WIN,14.886090949925094,1.4894973503506876,10008.922633828171,0.71430576,1.6894973503506876,0.6335615063815078,1
4,2025-01-08 01:00:00,2025-01-08 01:00:00,3327.29,3387.2708571428575,WIN,16.041240236737305,1.6026939985050037,10024.963874064908,0.7133244,1.8026939985050037,0.6760102494393763,1
5,2025-01-09 01:00:00,2025-01-09 01:00:00,3219.2,3278.8654285714283,WIN,16.575516853640412,1.6534240982675377,10041.539390918548,0.7187556,1.8534240982675376,0.6950340368503265,1
6,2025-01-10 01:00:00,2025-01-10 01:00:00,3267.04,3244.7623214285713,LOSE,-8.855551466055973,-0.881891821692681,10032.683839452491,0.6212358,1.818378191180483,0.681891821692681,1
7,2025-01-11 01:00:00,2025-01-11 01:00:00,3282.83,3260.593357142857,LOSE,-8.802295532021866,-0.8773619973359221,10023.88154392047,0.54954135,1.806298659562459,0.6773619973359221,1
8,2025-01-12 01:00:00,2025-01-12 01:00:00,3267.3,3245.193,LOSE,-8.787072066487694,-0.8766137177485995,10015.094471853983,0.41765046,1.8043032473295988,0.6766137177485995,1
9,2025-01-13 01:00:00,2025-01-13 01:00:00,3137.51,3204.6451428571427,WIN,19.426866527371246,1.939758689442993,10034.521338381355,0.7263504,2.139758689442993,0.8024095085411223,1
10,2025-01-14 01:00:00,2025-01-14 01:00:00,3225.63,3200.501357142857,LOSE,-9.824102860030763,-0.9790305415420508,10024.697235521324,0.42278886,2.0774147774454685,0.7790305415420508,1
11,2025-01-15 01:00:00,2025-01-15 01:00:00,3451.52,3423.9654285714287,LOSE,-10.007971039735189,-0.9983315011522873,10014.689264481589,0.39613044,2.128884003072766,0.7983315011522872,1
12,2025-01-16 01:00:00,2025-01-16 01:00:00,3308.05,3382.6677142857143,WIN,20.586600461134527,2.055640461471691,10035.275864942723,0.58954716,2.255640461471691,0.8458651730518841,1
13,2025-01-17 01:00:00,2025-01-17 01:00:00,3473.63,3445.5234285714287,LOSE,-10.127010317993383,-1.0091411989351609,10025.14885462473,0.43715823,2.1577098638270957,0.8091411989351609,1
14,2025-01-18 01:00:00,2025-01-18 01:00:00,3307.71,3387.4668571428574,WIN,22.168019409147746,2.2112409232628356,10047.316874033877,0.42238837,2.411240923262836,0.9042153462235633,1
15,2025-01-19 01:00:00,2025-01-19 01:00:00,3215.12,3301.647142857142,WIN,25.030448743263815,2.4912570248433292,10072.347322777141,0.7229821,2.6912570248433294,1.0092213843162485,1
16,2025-01-20 01:00:00,2025-01-20 01:00:00,3284.0,3375.5760000000005,WIN,26.07278018314979,2.588550548112058,10098.42010296029,0.43637818,2.7885505481120583,1.0457064555420217,1
17,2025-01-22 01:00:00,2025-01-22 01:00:00,3242.6,3327.1785714285716,WIN,24.32059680325141,2.4083566097752236,10122.74069976354,0.42706323,2.6083566097752238,0.9781337286657088,1
18,2025-01-26 01:00:00,2025-01-26 01:00:00,3232.61,3317.850571428572,WIN,24.668068713645493,2.4368962364334514,10147.408768477186,0.45764303,2.6368962364334516,0.9888360886625442,1
19,2025-01-27 01:00:00,2025-01-27 01:00:00,3182.44,3152.458,LOSE,-11.589429771457993,-1.142107313884943,10135.819338705727,0.37486717,2.5122861703598485,0.942107313884943,1
20,2025-01-28 01:00:00,2025-01-28 01:00:00,3077.72,3159.1565714285707,WIN,24.792247110632587,2.446003256585114,10160.61158581636,0.66165566,2.6460032565851144,0.9922512212194179,1
21,2025-01-29 01:00:00,2025-01-29 01:00:00,3113.9,3085.064107142857,LOSE,-11.44123330504486,-1.1260378578998311,10149.170352511315,0.7635903,2.469434287732883,0.9260378578998311,1
22,2025-01-30 01:00:00,2025-01-30 01:00:00,3247.39,3218.5860357142856,LOSE,-11.032027843451186,-1.0869881438852207,10138.138324667863,0.7091946,2.3653017170272554,0.8869881438852206,1
23,2025-01-31 01:00:00,2025-01-31 01:00:00,3300.99,3377.9517142857144,WIN,21.609175389063495,2.1314737180577414,10159.747500056927,0.62259394,2.3314737180577416,0.8743026442716532,1
24,2025-02-01 01:00:00,2025-02-01 01:00:00,3117.54,3193.4414285714283,WIN,22.703558277894285,2.2346577292168996,10182.45105833482,0.63352776,2.4346577292169,0.9129966484563374,1
25,2025-02-02 01:00:00,2025-02-02 01:00:00,2869.68,2948.266571428571,WIN,25.84828848887671,2.538513403186815,10208.299346823696,0.903077,2.7385134031868152,1.0269425261950555,1
26,2025-02-03 01:00:00,2025-02-03 01:00:00,2879.9,2845.23275,LOSE,-14.330061047571398,-1.4037657557554075,10193.969285776126,0.8917749,3.210042015347754,1.2037657557554076,1
27,2025-02-04 01:00:00,2025-02-04 01:00:00,2731.19,2826.2788571428573,WIN,33.452434842929314,3.281590703790549,10227.421720619055,0.90114534,3.481590703790549,1.3055965139214558,1
28,2025-02-05 01:00:00,2025-02-05 01:00:00,2788.25,2752.7558214285714,LOSE,-15.064902720415747,-1.472991251553073,10212.356817898639,0.76556736,3.3946433374748617,1.272991251553073,1
29,2025-02-06 01:00:00,2025-02-06 01:00:00,2686.64,2780.6723999999995,WIN,33.70077749906551,3.3,10246.057595397704,0.8419684,3.5,1.336845066168682,1
30,2025-02-07 01:00:00,2025-02-07 01:00:00,2622.1,2713.8734999999997,WIN,33.81199006481242,3.3,10279.869585462517,0.81235707,3.5,1.4036200537192103,1
31,2025-02-08 01:00:00,2025-02-08 01:00:00,2632.46,2595.693392857143,LOSE,-16.41349222804522,-1.596663468499317,10263.456093234472,0.7651135,3.5,1.396663468499317,1
32,2025-02-09 01:00:00,2025-02-09 01:00:00,2627.18,2589.911107142857,LOSE,-16.61231962182998,-1.6185892423489383,10246.843773612642,0.8536077,3.5,1.4185892423489384,1
