,entry_time,exit_time,entry_price,exit_price,result,pnl,pnl_pct,capital_after,prob_tp,tp_pct,sl_pct,hold
16,2025-01-21 01:00:00,2025-01-21 01:00:00,250.33,259.09155,WIN,32.99796566280698,3.3,10032.381499846742,0.58983827,3.5,1.3874257408791826,1
17,2025-01-22 01:00:00,2025-01-22 01:00:00,257.36,266.3676,WIN,33.106858949494246,3.3,10065.488358796236,0.46959066,3.5,1.3855799547049157,1
18,2025-01-23 01:00:00,2025-01-23 01:00:00,253.11,249.55232142857145,LOSE,-16.161006582925584,-1.6055859394842447,10049.32735221331,0.59442323,3.5,1.4055859394842447,1
19,2025-01-24 01:00:00,2025-01-24 01:00:00,253.37,262.23795,WIN,33.162780262303926,3.3,10082.490132475614,0.55416137,3.5,1.4611888880744706,1
20,2025-01-25 01:00:00,2025-01-25 01:00:00,256.41,252.63760714285718,LOSE,-16.850207225810415,-1.6712346855203997,10065.639925249803,0.5875276,3.5,1.4712346855203997,1
21,2025-01-26 01:00:00,2025-01-26 01:00:00,240.5,248.9175,WIN,33.21661175332435,3.3,10098.856537003128,0.5706313,3.5,1.6309771309771308,1
22,2025-01-27 01:00:00,2025-01-27 01:00:00,234.89,230.98164285714284,LOSE,-18.823355147106756,-1.863909550367041,10080.03318185602,0.60402775,3.5,1.6639095503670411,1
23,2025-01-28 01:00:00,2025-01-28 01:00:00,227.06,235.00709999999998,WIN,33.26410950012487,3.3,10113.297291356146,0.41565853,3.5,1.75,1
24,2025-01-31 01:00:00,2025-01-31 01:00:00,231.77,239.88195,WIN,33.37388106147528,3.3,10146.671172417622,0.40349802,3.5,1.7182983129826985,1
25,2025-02-01 01:00:00,2025-02-01 01:00:00,213.03,220.48604999999998,WIN,33.48401486897816,3.3,10180.1551872866,0.5462457,3.5,1.7202808457561307,1
26,2025-02-02 01:00:00,2025-02-02 01:00:00,203.51,210.63284999999996,WIN,33.59451211804578,3.3,10213.749699404647,0.51868814,3.5,1.6293337638726073,1
27,2025-02-03 01:00:00,2025-02-03 01:00:00,216.28,212.97528571428572,LOSE,-17.649151152352044,-1.7279796031599246,10196.100548252294,0.579804,3.5,1.5279796031599246,1
28,2025-02-04 01:00:00,2025-02-04 01:00:00,206.64,213.87239999999997,WIN,33.64713180923257,3.3,10229.747680061526,0.6724211,3.5,1.5372490459598473,1
29,2025-02-05 01:00:00,2025-02-05 01:00:00,196.12,202.9842,WIN,33.75816734420303,3.3,10263.50584740573,0.65228665,3.5,1.5686278080475509,1
30,2025-02-06 01:00:00,2025-02-06 01:00:00,189.54,196.17389999999997,WIN,33.869569296438904,3.3,10297.375416702169,0.5973414,3.5,1.6247795414462078,1
31,2025-02-07 01:00:00,2025-02-07 01:00:00,191.99,198.70964999999998,WIN,33.98133887511715,3.3,10331.356755577286,0.48967552,3.5,1.5610746095406756,1
32,2025-02-08 01:00:00,2025-02-08 01:00:00,199.32,196.3591071428571,LOSE,-17.413472044564884,-1.6854971187752648,10313.94328353272,0.51486385,3.5,1.4854971187752648,1
33,2025-02-09 01:00:00,2025-02-09 01:00:00,200.47,197.57339285714286,LOSE,-16.9654882058183,-1.6449080375403518,10296.977795326902,0.45668164,3.5,1.4449080375403518,1
34,2025-02-10 01:00:00,2025-02-10 01:00:00,200.47,207.48645,WIN,33.98002672457878,3.3,10330.957822051481,0.39203966,3.5,1.3989980688239778,1
35,2025-02-11 01:00:00,2025-02-11 01:00:00,197.96,204.8886,WIN,34.09216081276989,3.3,10365.049982864251,0.4079771,3.5,1.3738164997257742,1
36,2025-02-14 01:00:00,2025-02-14 01:00:00,199.39,196.8450357142857,LOSE,-15.302701568884899,-1.4763750868721028,10349.747281295367,0.37031913,3.5,1.2763750868721029,1
37,2025-02-15 01:00:00,2025-02-16 01:00:00,194.48,192.10710714285713,LOSE,-14.697901634899285,-1.4201217899747312,10335.049379660468,0.35924634,3.5,1.2201217899747312,2
38,2025-02-17 01:00:00,2025-02-17 01:00:00,177.53,183.74355,WIN,34.10566295287954,3.3,10369.155042613347,0.6983415,3.5,1.0688334366022645,1
39,2025-02-18 01:00:00,2025-02-18 01:00:00,169.32,175.2462,WIN,34.21821164062405,3.3,10403.373254253971,0.6162135,3.5,1.1213551685734535,1
40,2025-02-19 01:00:00,2025-02-19 01:00:00,168.93,167.0709642857143,LOSE,-13.529347135727921,-1.30047695156912,10389.843907118244,0.54387605,3.5,1.10047695156912,1
41,2025-02-20 01:00:00,2025-02-20 01:00:00,176.0,174.22239285714286,LOSE,-12.571753294187376,-1.2100040584415586,10377.272153824057,0.52918917,3.5,1.0100040584415586,1
42,2025-02-21 01:00:00,2025-02-21 01:00:00,168.94,174.85289999999998,WIN,34.24499810761939,3.3,10411.517151931675,0.67225903,3.5,1.039971925789376,1
43,2025-02-22 01:00:00,2025-02-22 01:00:00,172.07,170.36085714285716,LOSE,-12.423891256413167,-1.1932834643708128,10399.093260675263,0.501719,3.5,0.9932834643708128,1
44,2025-02-23 01:00:00,2025-02-24 01:00:00,167.94,166.30789285714286,LOSE,-12.18606754458812,-1.1718394324503654,10386.907193130675,0.50063896,3.5,0.9718394324503654,2
45,2025-02-24 01:00:00,2025-02-24 01:00:00,141.81,146.77335,WIN,34.276793737331225,3.3,10421.183986868007,0.8207052,3.5,1.2906101725649013,1
46,2025-02-25 01:00:00,2025-02-25 01:00:00,144.33,142.45564285714286,LOSE,-15.617820004478519,-1.4986608070790155,10405.56616686353,0.8396546,3.5,1.2986608070790155,1
47,2025-02-26 01:00:00,2025-02-26 01:00:00,135.32,140.0562,WIN,34.338368350649645,3.3,10439.904535214178,0.7121843,3.5,1.4204425488788484,1
48,2025-02-27 01:00:00,2025-02-27 01:00:00,137.68,142.4988,WIN,34.45168496620679,3.3,10474.356220180385,0.80784786,3.5,1.3844214327218396,1
49,2025-02-28 01:00:00,2025-02-28 01:00:00,148.18,146.14600000000002,LOSE,-16.472547416155734,-1.572654879200972,10457.88367276423,0.93242145,3.5,1.372654879200972,1
50,2025-03-01 01:00:00,2025-03-01 01:00:00,143.66,148.6881,WIN,34.51101612012196,3.3,10492.394688884353,0.8385673,3.5,1.453282552057438,1
51,2025-03-02 01:00:00,2025-03-02 01:00:00,178.71,176.30217857142858,LOSE,-16.235243958718506,-1.547334468452481,10476.159444925634,0.74585867,3.5,1.347334468452481,1
52,2025-03-03 01:00:00,2025-03-03 01:00:00,142.16,147.13559999999998,WIN,34.57132616825459,3.3,10510.730771093888,0.75380445,3.5,1.75,1
53,2025-03-04 01:00:00,2025-03-04 01:00:00,144.79,142.25617499999998,LOSE,-20.495925003633083,-1.95,10490.234846090254,0.6159565,3.5,1.75,1
54,2025-03-05 01:00:00,2025-03-05 01:00:00,146.28,143.7201,LOSE,-20.455957949875998,-1.95,10469.778888140378,0.5970948,3.5,1.75,1
55,2025-03-06 01:00:00,2025-03-06 01:00:00,143.31,148.32585,WIN,34.55027033086325,3.3,10504.32915847124,0.5314831,3.5,1.75,1
56,2025-03-07 01:00:00,2025-03-07 01:00:00,139.39,144.26864999999998,WIN,34.66428622295509,3.3,10538.993444694195,0.8125554,3.5,1.75,1
57,2025-03-08 01:00:00,2025-03-09 01:00:00,137.01,134.612325,LOSE,-20.55103721715368,-1.95,10518.442407477041,0.57081234,3.5,1.75,2
58,2025-03-09 01:00:00,2025-03-09 01:00:00,126.51,130.93785,WIN,34.71085994467423,3.3,10553.153267421716,0.69017,3.5,1.75,1
59,2025-03-10 01:00:00,2025-03-10 01:00:00,118.32,122.46119999999998,WIN,34.825405782491664,3.3,10587.978673204208,0.8766603,3.5,1.75,1
60,2025-03-11 01:00:00,2025-03-11 01:00:00,125.35,123.156375,LOSE,-20.64655841274821,-1.95,10567.33211479146,0.8305485,3.5,1.75,1
61,2025-03-12 01:00:00,2025-03-12 01:00:00,126.62,131.05169999999998,WIN,34.87219597881182,3.3,10602.204310770272,0.58985764,3.5,1.75,1
62,2025-03-13 01:00:00,2025-03-13 01:00:00,123.37,127.68795,WIN,34.9872742255419,3.3,10637.191584995813,0.6481349,3.5,1.75,1
63,2025-03-14 01:00:00,2025-03-14 01:00:00,133.54,131.20305,LOSE,-20.74252359074184,-1.95,10616.449061405072,0.6396518,3.5,1.75,1
64,2025-03-15 01:00:00,2025-03-15 01:00:00,135.86,133.49953571428574,LOSE,-20.568563513555578,-1.9374240289373514,10595.880497891516,0.61584044,3.5,1.7374240289373515,1
65,2025-03-16 01:00:00,2025-03-16 01:00:00,126.13,130.54455,WIN,34.966405643042,3.3,10630.846903534559,0.45882955,3.5,1.6309703140750476,1
66,2025-03-17 01:00:00,2025-03-17 01:00:00,128.01,126.32967857142857,LOSE,-16.080735317642574,-1.5126485654022566,10614.766168216916,0.44987226,3.5,1.3126485654022566,1
67,2025-03-18 01:00:00,2025-03-18 01:00:00,125.33,123.75585714285714,LOSE,-15.455083085985452,-1.4559984498067957,10599.31108513093,0.39604783,3.5,1.2559984498067958,1
68,2025-03-19 01:00:00,2025-03-19 01:00:00,135.33,133.73089285714286,LOSE,-14.644383066503586,-1.38163536751433,10584.666702064427,0.531261,3.5,1.18163536751433,1
69,2025-03-23 01:00:00,2025-03-23 01:00:00,132.84,131.47489285714286,LOSE,-12.994081879821426,-1.2276325977545488,10571.672620184605,0.38948202,3.5,1.0276325977545488,1
70,2025-03-24 01:00:00,2025-03-24 01:00:00,141.01,139.67896428571427,LOSE,-12.093253619989088,-1.143930015095181,10559.579366564616,0.5088142,3.5,0.9439300150951809,1
71,2025-03-25 01:00:00,2025-03-25 01:00:00,143.64,142.38524999999998,LOSE,-11.336109837526902,-1.0735380116959068,10548.24325672709,0.6054073,3.494152046783627,0.8735380116959067,1
72,2025-03-26 01:00:00,2025-03-26 01:00:00,137.34,142.1469,WIN,34.80920274719939,3.3,10583.05245947429,0.3971444,3.5,0.9096299070086753,1
73,2025-03-27 01:00:00,2025-03-27 01:00:00,138.43,137.21725,LOSE,-11.388153416280794,-1.0760745503142386,10571.664306058008,0.39057058,3.5,0.8760745503142386,1
74,2025-03-28 01:00:00,2025-03-28 01:00:00,129.49,134.02215,WIN,34.886492209991424,3.3,10606.550798268,0.47357658,3.5,0.9225753781317922,1
75,2025-03-29 01:00:00,2025-03-29 01:00:00,124.58,128.94029999999998,WIN,35.00161763428439,3.3,10641.552415902284,0.51534927,3.5,0.9913595394812288,1
