entry_date,entry_price,prob_tp,exit_type,exit_price,exit_time,pnl_pct,duration_minutes
2023-01-12 01:00:00,1415.92,0.6860268,sl,1401.7608,2023-01-13 01:30:00,-0.01,30.0
2023-01-13 01:00:00,1451.2,0.8193338,tp,1480.2240000000002,2023-01-14 01:00:00,0.02,0.0
2023-01-14 01:00:00,1549.9,0.78066003,sl,1534.401,2023-01-15 01:00:00,-0.01,0.0
2023-01-15 01:00:00,1552.52,0.7291803,tp,1583.5704,2023-01-16 02:15:00,0.02,75.0
2023-01-16 01:00:00,1576.94,0.6835572,sl,1561.1706000000001,2023-01-17 01:00:00,-0.01,0.0
2023-01-17 01:00:00,1565.57,0.656226,tp,1596.8814,2023-01-18 13:45:00,0.02,765.0
2023-01-18 01:00:00,1511.43,0.7157928,tp,1541.6586,2023-01-19 15:00:00,0.02,840.0
2023-01-19 01:00:00,1551.09,0.7038315,tp,1582.1118,2023-01-20 16:30:00,0.02,930.0
2023-01-21 01:00:00,1626.66,0.63991886,sl,1610.3934000000002,2023-01-22 02:30:00,-0.01,90.0
2023-01-24 01:00:00,1555.97,0.710676,sl,1540.4103,2023-01-25 01:00:00,-0.01,0.0
2023-01-25 01:00:00,1611.94,0.7364775,sl,1595.8206,2023-01-26 10:45:00,-0.01,585.0
2023-01-26 01:00:00,1601.09,0.70923257,sl,1585.0791,2023-01-27 01:15:00,-0.01,15.0
2023-01-28 01:00:00,1572.1,0.60991776,tp,1603.542,2023-01-29 01:00:00,0.02,0.0
2023-02-16 01:00:00,1637.84,0.66781026,tp,1670.5968,2023-02-17 09:00:00,0.02,480.0
2023-03-13 01:00:00,1673.45,0.72442293,sl,1656.7155,2023-03-14 08:00:00,-0.01,420.0
2023-03-14 01:00:00,1699.4,0.7590478,sl,1682.4060000000002,2023-03-15 09:45:00,-0.01,525.0
2023-03-17 01:00:00,1789.27,0.70201206,tp,1825.0554,2023-03-18 01:00:00,0.02,0.0
2023-03-18 01:00:00,1758.84,0.7756098,tp,1794.0167999999999,2023-03-19 12:00:00,0.02,660.0
2023-03-19 01:00:00,1780.68,0.6519206,sl,1762.8732,2023-03-20 01:00:00,-0.01,0.0
2023-03-20 01:00:00,1732.78,0.73438585,tp,1767.4356,2023-03-21 10:15:00,0.02,555.0
2023-03-21 01:00:00,1801.23,0.6602196,sl,1783.2177,2023-03-22 08:45:00,-0.01,465.0
2023-03-22 01:00:00,1734.33,0.72744024,tp,1769.0166,2023-03-23 14:45:00,0.02,825.0
2023-03-24 01:00:00,1749.57,0.60277545,sl,1732.0743,2023-03-25 19:00:00,-0.01,1080.0
2023-03-27 02:00:00,1715.22,0.6036791,tp,1749.5244,2023-03-28 11:45:00,0.02,585.0
2023-04-14 02:00:00,2099.99,0.6708302,sl,2078.9901,2023-04-16 01:00:00,-0.01,1380.0
2023-04-19 02:00:00,1933.73,0.604654,tp,1972.4046,2023-04-20 12:30:00,0.02,630.0
2023-04-21 02:00:00,1848.78,0.77225804,tp,1885.7556,2023-04-22 17:15:00,0.02,915.0
2023-06-21 02:00:00,1889.11,0.777258,tp,1926.8922,2023-06-22 02:30:00,0.02,30.0
2023-06-22 02:00:00,1872.01,0.6441787,tp,1909.4502,2023-06-23 15:45:00,0.02,825.0
2023-06-30 02:00:00,1933.79,0.7039289,sl,1914.4521,2023-07-01 04:15:00,-0.01,135.0
2023-07-05 02:00:00,1910.36,0.610964,tp,1948.5672,2023-07-06 08:45:00,0.02,405.0
2023-07-14 02:00:00,1937.83,0.62320626,eod,1933.6,2023-07-16 01:45:00,-0.0021828540171222543,1440.0
2023-10-04 02:00:00,1646.58,0.6893016,sl,1630.1142,2023-10-05 15:00:00,-0.01,780.0
2023-10-05 02:00:00,1611.79,0.69034505,tp,1644.0258,2023-10-06 15:30:00,0.02,810.0
2023-10-09 02:00:00,1580.13,0.6876739,sl,1564.3287,2023-10-10 15:30:00,-0.01,810.0
2023-10-23 02:00:00,1765.46,0.76713604,tp,1800.7692,2023-10-24 02:00:00,0.02,0.0
2023-10-24 02:00:00,1784.98,0.8204041,sl,1767.1302,2023-10-25 07:30:00,-0.01,330.0
2023-10-25 02:00:00,1787.15,0.6471967,tp,1822.893,2023-10-26 07:00:00,0.02,300.0
2023-10-26 02:00:00,1803.38,0.6364888,sl,1785.3462000000002,2023-10-27 02:00:00,-0.01,0.0
2023-10-27 02:00:00,1779.4,0.65685344,eod,1773.39,2023-10-29 01:45:00,-0.0033775429920197765,1440.0
2023-11-02 01:00:00,1800.8,0.66983855,sl,1782.792,2023-11-03 01:15:00,-0.01,15.0
2023-11-09 01:00:00,2121.32,0.7724662,sl,2100.1068,2023-11-10 01:00:00,-0.01,0.0
2023-11-10 01:00:00,2077.72,0.81029904,sl,2056.9428,2023-11-11 01:15:00,-0.01,15.0
2023-11-21 01:00:00,1933.01,0.61539394,tp,1971.6702,2023-11-22 02:45:00,0.02,105.0
2023-12-04 01:00:00,2243.37,0.72656184,sl,2220.9363,2023-12-05 07:00:00,-0.01,360.0
2023-12-05 01:00:00,2293.33,0.67167854,sl,2270.3967,2023-12-06 05:15:00,-0.01,255.0
2023-12-06 01:00:00,2232.7,0.644919,tp,2277.354,2023-12-07 15:00:00,0.02,840.0
2023-12-07 01:00:00,2355.73,0.6050738,eod,2362.47,2023-12-09 00:45:00,0.0028611088707108973,1440.0
2023-12-09 01:00:00,2340.49,0.62328404,eod,2343.52,2023-12-11 00:45:00,0.0012946007032716227,1440.0
2023-12-11 01:00:00,2225.12,0.8190961,sl,2202.8687999999997,2023-12-12 14:45:00,-0.01,825.0
2023-12-12 01:00:00,2203.46,0.6148255,sl,2181.4254,2023-12-13 01:15:00,-0.01,15.0
2023-12-23 01:00:00,2308.2,0.62193555,sl,2285.118,2023-12-24 05:30:00,-0.01,270.0
