entry_date,entry_price,prob_tp,exit_type,exit_price,exit_time,pnl_pct,duration_minutes
2023-06-22 02:00:00,16.62,0.68315583,sl,16.4538,2023-06-23 12:15:00,-0.01,615.0
2023-06-23 02:00:00,17.13,0.6495837,tp,17.4726,2023-06-24 02:30:00,0.02,30.0
2023-06-26 02:00:00,16.27,0.87165016,tp,16.5954,2023-06-27 07:00:00,0.02,300.0
2023-06-28 02:00:00,15.97,0.74503523,tp,16.2894,2023-06-29 07:00:00,0.02,300.0
2023-06-30 02:00:00,18.86,0.7893879,sl,18.6714,2023-07-01 02:00:00,-0.01,0.0
2023-07-02 02:00:00,19.45,0.6823871,sl,19.255499999999998,2023-07-03 06:30:00,-0.01,270.0
2023-07-06 02:00:00,19.61,0.76795214,tp,20.0022,2023-07-07 02:00:00,0.02,0.0
2023-07-07 02:00:00,21.5,0.7976001,tp,21.93,2023-07-08 03:00:00,0.02,60.0
2023-07-08 02:00:00,21.81,0.71912867,sl,21.5919,2023-07-09 02:30:00,-0.01,30.0
2023-07-09 02:00:00,21.32,0.6233135,sl,21.1068,2023-07-10 02:00:00,-0.01,0.0
2023-07-10 02:00:00,21.3,0.8104222,tp,21.726000000000003,2023-07-11 02:00:00,0.02,0.0
2023-07-12 02:00:00,21.94,0.7262171,sl,21.7206,2023-07-13 02:00:00,-0.01,0.0
2023-07-13 02:00:00,26.01,0.892742,tp,26.5302,2023-07-14 02:00:00,0.02,0.0
2023-07-14 02:00:00,26.67,0.9323573,tp,27.203400000000002,2023-07-15 02:00:00,0.02,0.0
2023-07-15 02:00:00,27.46,0.91253734,sl,27.1854,2023-07-16 02:15:00,-0.01,15.0
2023-07-16 02:00:00,27.42,0.88170356,tp,27.968400000000003,2023-07-17 02:00:00,0.02,0.0
2023-07-17 02:00:00,26.8,0.8059541,sl,26.532,2023-07-18 02:45:00,-0.01,45.0
2023-08-01 02:00:00,24.05,0.63966286,sl,23.8095,2023-08-02 03:00:00,-0.01,60.0
2023-08-02 02:00:00,23.15,0.71054566,sl,22.918499999999998,2023-08-03 06:45:00,-0.01,285.0
2023-08-03 02:00:00,22.65,0.6380199,tp,23.102999999999998,2023-08-04 12:30:00,0.02,630.0
2023-08-04 02:00:00,22.8,0.7021335,sl,22.572,2023-08-05 02:00:00,-0.01,0.0
2023-08-08 02:00:00,24.22,0.61905,tp,24.7044,2023-08-09 08:45:00,0.02,405.0
2023-08-15 02:00:00,23.9,0.7984329,sl,23.660999999999998,2023-08-16 03:45:00,-0.01,105.0
2023-08-16 02:00:00,22.82,0.7562113,tp,23.276400000000002,2023-08-17 02:15:00,0.02,15.0
2023-08-17 02:00:00,21.66,0.7991805,sl,21.4434,2023-08-18 02:45:00,-0.01,45.0
2023-08-22 02:00:00,20.59,0.69325733,sl,20.3841,2023-08-23 13:00:00,-0.01,660.0
2023-08-23 02:00:00,21.74,0.65336674,sl,21.522599999999997,2023-08-24 13:15:00,-0.01,675.0
2023-08-31 02:00:00,19.74,0.77709925,sl,19.542599999999997,2023-09-01 13:45:00,-0.01,705.0
2023-09-01 02:00:00,19.33,0.72123986,sl,19.136699999999998,2023-09-02 18:15:00,-0.01,975.0
2023-09-03 02:00:00,19.57,0.60356504,tp,19.9614,2023-09-04 03:00:00,0.02,60.0
2023-09-04 02:00:00,19.52,0.74578184,sl,19.3248,2023-09-05 02:00:00,-0.01,0.0
2023-09-05 02:00:00,20.26,0.6066364,sl,20.0574,2023-09-06 04:30:00,-0.01,150.0
2023-09-08 02:00:00,19.61,0.6171965,sl,19.413899999999998,2023-09-09 18:00:00,-0.01,960.0
2023-09-10 02:00:00,18.24,0.7254289,sl,18.057599999999997,2023-09-11 08:00:00,-0.01,360.0
2023-09-19 02:00:00,20.03,0.6151938,sl,19.829700000000003,2023-09-20 06:00:00,-0.01,240.0
2023-09-21 02:00:00,19.46,0.649994,sl,19.2654,2023-09-22 21:00:00,-0.01,1140.0
2023-09-27 02:00:00,19.14,0.63170135,tp,19.5228,2023-09-28 14:45:00,0.02,765.0
2023-10-01 02:00:00,23.87,0.81275344,tp,24.3474,2023-10-02 06:15:00,0.02,255.0
2023-10-02 02:00:00,23.37,0.8776858,tp,23.837400000000002,2023-10-03 06:15:00,0.02,255.0
2023-10-03 02:00:00,23.6,0.8364115,sl,23.364,2023-10-04 02:00:00,-0.01,0.0
2023-10-04 02:00:00,23.13,0.87275046,sl,22.898699999999998,2023-10-05 07:15:00,-0.01,315.0
2023-10-06 02:00:00,23.41,0.83941305,tp,23.8782,2023-10-07 04:00:00,0.02,120.0
2023-10-09 02:00:00,22.1,0.756001,sl,21.879,2023-10-10 16:15:00,-0.01,855.0
2023-10-16 02:00:00,23.95,0.8185819,tp,24.429,2023-10-17 08:30:00,0.02,390.0
2023-10-17 02:00:00,23.93,0.9104191,tp,24.4086,2023-10-18 04:45:00,0.02,165.0
2023-10-18 02:00:00,23.42,0.8230534,tp,23.8884,2023-10-19 06:45:00,0.02,285.0
2023-10-19 02:00:00,24.93,0.9058611,tp,25.4286,2023-10-20 02:30:00,0.02,30.0
2023-10-20 02:00:00,27.03,0.91164607,sl,26.759700000000002,2023-10-21 02:00:00,-0.01,0.0
2023-10-21 02:00:00,29.32,0.8732912,tp,29.9064,2023-10-22 02:45:00,0.02,45.0
2023-10-22 02:00:00,29.05,0.7397468,tp,29.631,2023-10-23 02:00:00,0.02,0.0
2023-10-23 02:00:00,31.88,0.9299854,sl,31.5612,2023-10-24 02:00:00,-0.01,0.0
2023-10-24 02:00:00,30.17,0.9534622,tp,30.773400000000002,2023-10-25 02:00:00,0.02,0.0
