,entry_time,exit_time,direction,entry_price,exit_price,tp,sl,result,pnl,pnl_pct,capital_after,confidence,predicted_magnitude,hold_periods
0,2025-09-14 02:00:00,2025-09-14 02:00:00,SELL,239.76,240.38799533843994,238.41429162025452,240.38799533843994,LOSS,-4.619266510009781,-0.461926651000978,9995.38073348999,0.5511715,-0.7483622,1
1,2025-09-15 02:00:00,2025-09-15 02:00:00,SELL,234.31,234.2131041395664,234.2131041395664,234.3552217924595,WIN,-1.5857301450195167,-0.15864629745482867,9993.79500334497,0.5551496,0.05514047,1
